Product,Toplam Üretimde Bekleyen (M2),Son TerminTarihi,Week Number,Year
Product 579,60.48,2024-11-01,W44,2024
Product 579,362.88,2024-11-01,W44,2024
Product 579,120.96,2024-11-01,W44,2024
Product 583,544.32,2024-11-01,W44,2024
Product 580,60.48,2024-11-01,W44,2024
Product 580,181.44,2024-11-01,W44,2024
Product 580,302.4,2024-11-01,W44,2024
Product 581,60.48,2024-11-01,W44,2024
Product 581,120.96,2024-11-01,W44,2024
Product 581,241.92,2024-11-01,W44,2024
Product 581,120.96,2024-11-01,W44,2024
Product 582,544.32,2024-11-02,W44,2024
Product 584,544.32,2024-11-02,W44,2024
Product 585,544.32,2024-11-03,W44,2024
Product 589,544.32,2024-11-04,W44,2024
Product 586,544.32,2024-11-03,W44,2024
Product 587,544.32,2024-11-03,W44,2024
Product 588,544.32,2024-11-03,W44,2024
Product 590,544.32,2024-11-04,W44,2024
Product 591,544.32,2024-11-04,W44,2024
Product 595,544.32,2024-11-05,W44,2024
Product 592,544.32,2024-11-04,W44,2024
Product 593,544.32,2024-11-05,W44,2024
Product 594,544.32,2024-11-05,W44,2024
Product 552,537.6,2024-11-18,W44,2024
Product 577,544.32,2024-11-04,W44,2024
Product 538,20.0,2025-01-20,W44,2024
Product 539,20.0,2025-01-20,W44,2024
Product 540,20.0,2025-01-20,W44,2024
Product 541,20.0,2025-01-20,W44,2024
Product 542,20.0,2025-01-27,W44,2024
Product 543,20.0,2025-01-27,W44,2024
Product 24,1056.0,2024-11-01,W44,2024
Product 1300,1512.0,2024-12-02,W44,2024
Product 865,60.0,,W44,2024
Product 2325,1512.0,2024-11-18,W44,2024
Product 922,43.2,2025-03-10,W44,2024
Product 842,43.2,2024-11-17,W44,2024
Product 1208,43.2,2024-11-05,W44,2024
Product 1901,1024.0,2024-12-07,W44,2024
Product 1822,512.0,2024-12-08,W44,2024
Product 1786,1024.0,2024-12-07,W44,2024
Product 1879,604.8,2024-11-29,W44,2024
Product 1029,518.4,2025-01-07,W44,2024
Product 1280,1036.8,2024-11-14,W44,2024
Product 1287,648.0,2024-12-21,W44,2024
Product 1352,1036.8,2024-12-26,W44,2024
Product 1383,2030.4,2024-11-15,W44,2024
Product 529,1036.8,2025-01-04,W44,2024
Product 1229,302.4,,W44,2024
Product 985,1036.8,2024-11-16,W44,2024
Product 989,1036.8,2024-12-27,W44,2024
Product 991,518.4,2024-11-26,W44,2024
Product 348,181.44,2024-11-15,W44,2024
Product 303,518.4,2025-01-27,W44,2024
Product 348,786.24,2024-11-15,W44,2024
Product 348,1270.08,2024-11-17,W44,2024
Product 1407,388.8,2024-11-01,W44,2024
Product 1408,648.0,2024-11-01,W44,2024
Product 1408,43.2,,W44,2024
Product 1409,345.6,2024-11-01,W44,2024
Product 1410,432.0,2024-11-01,W44,2024
Product 1410,43.2,2024-11-01,W44,2024
Product 1410,43.2,,W44,2024
Product 1372,604.8,2024-11-01,W44,2024
Product 1372,43.2,,W44,2024
Product 1094,351.75,2024-12-23,W44,2024
Product 819,55.44,2024-11-14,W44,2024
Product 2323,648.0,2024-12-19,W44,2024
Product 783,468.0,2024-11-11,W44,2024
Product 760,384.0,2024-12-16,W44,2024
Product 865,1740.0,,W44,2024
Product 879,120.0,2024-11-08,W44,2024
Product 2156,405.0,2024-11-01,W44,2024
Product 2156,243.0,2024-11-01,W44,2024
Product 2163,1053.0,2024-11-11,W44,2024
Product 516,234.36,2024-11-04,W44,2024
Product 516,2479.68,2024-11-05,W44,2024
Product 516,189.0,,W44,2024
Product 721,1330.56,2024-12-11,W44,2024
Product 1094,600.0,,W44,2024
Product 761,312.0,2024-11-11,W44,2024
Product 765,1638.0,2024-11-11,W44,2024
Product 772,936.0,2024-11-18,W44,2024
Product 782,936.0,2024-11-18,W44,2024
Product 806,234.0,2024-11-18,W44,2024
Product 2181,1716.0,2024-11-01,W44,2024
Product 2189,390.0,2024-11-04,W44,2024
Product 2196,234.0,2024-11-01,W44,2024
Product 1753,1663.2,2025-03-25,W44,2024
Product 1599,1036.8,2025-01-12,W44,2024
Product 604,15.0,2024-11-01,W44,2024
Product 608,29.0,2024-11-01,W44,2024
Product 2304,6.03,2024-12-26,W44,2024
Product 2293,2.07,2024-12-25,W44,2024
Product 136,10.8,2024-11-03,W44,2024
Product 139,10.8,2024-11-04,W44,2024
Product 602,25.0,2024-11-13,W44,2024
Product 603,21.0,2024-11-20,W44,2024
Product 604,15.0,2024-11-01,W44,2024
Product 510,68.4,2024-12-04,W44,2024
Product 513,124.8,2024-12-13,W44,2024
Product 2304,3.87,2024-12-26,W44,2024
Product 669,0.504,2024-11-01,W44,2024
Product 676,0.648,2024-11-23,W44,2024
Product 682,0.36,2024-12-17,W44,2024
Product 688,8.856,2024-12-26,W44,2024
Product 903,0.9,2024-12-03,W44,2024
Product 2364,1.68,2024-11-11,W44,2024
Product 1372,5.76,2024-11-01,W44,2024
Product 1379,5.76,2024-11-02,W44,2024
Product 957,172.8,,W44,2024
Product 957,129.6,,W44,2024
Product 958,172.8,,W44,2024
Product 958,172.8,,W44,2024
Product 710,2937.6,2024-11-06,W44,2024
Product 1165,518.4,,W44,2024
Product 710,2462.4,2024-11-06,W44,2024
Product 1890,259.2,2024-11-05,W44,2024
Product 1890,86.4,2024-11-05,W44,2024
Product 1541,43.2,2024-11-11,W44,2024
Product 1541,86.4,,W44,2024
Product 1351,86.4,2024-12-26,W44,2024
Product 212,155.52,2024-11-05,W44,2024
Product 1791,1024.0,2024-12-08,W44,2024
Product 842,1036.8,2024-11-17,W44,2024
Product 1208,1036.8,2024-11-05,W44,2024
Product 1797,1024.0,2024-12-12,W44,2024
Product 2093,1036.8,2024-11-12,W44,2024
Product 515,2016.0,2024-11-29,W44,2024
Product 507,960.0,,W44,2024
Product 868,720.0,2024-11-05,W44,2024
Product 722,1391.04,2024-11-20,W44,2024
Product 819,120.96,2024-12-05,W44,2024
Product 819,1270.08,2024-12-06,W44,2024
Product 820,967.68,2024-11-21,W44,2024
Product 820,423.36,,W44,2024
Product 41,192.0,2024-11-01,W44,2024
Product 41,96.0,,W44,2024
Product 43,480.0,2024-12-14,W44,2024
Product 50,672.0,2024-11-01,W44,2024
Product 278,2842.56,2024-11-26,W44,2024
Product 904,1944.0,2024-11-13,W44,2024
Product 1351,950.4,2024-12-26,W44,2024
Product 1384,950.4,2024-11-15,W44,2024
Product 1823,1024.0,2024-12-11,W44,2024
Product 840,1036.8,2024-11-11,W44,2024
Product 2264,216.0,2024-12-30,W44,2024
Product 2325,1728.0,2024-11-18,W44,2024
Product 2308,72.0,2024-11-05,W44,2024
Product 2156,486.0,2024-11-04,W44,2024
Product 2156,243.0,,W44,2024
Product 2161,81.0,2024-11-01,W44,2024
Product 2161,81.0,,W44,2024
Product 2165,162.0,2024-11-01,W44,2024
Product 2175,81.0,2024-11-01,W44,2024
Product 1607,1036.8,2024-11-11,W44,2024
Product 774,936.0,2024-11-11,W44,2024
Product 2225,234.0,2024-11-01,W44,2024
Product 2225,780.0,2024-12-23,W44,2024
Product 761,936.0,2024-11-11,W44,2024
Product 2179,858.0,2024-12-23,W44,2024
Product 2181,2574.0,2024-11-01,W44,2024
Product 2205,78.0,,W44,2024
Product 2226,546.0,2024-11-01,W44,2024
Product 2275,312.0,2024-12-30,W44,2024
Product 2386,390.0,2024-11-25,W44,2024
Product 1683,2030.6,2024-11-01,W44,2024
Product 1684,2030.6,2024-11-02,W44,2024
Product 1685,2030.6,2024-11-02,W44,2024
Product 1686,2030.6,2024-11-03,W44,2024
Product 1690,2030.6,2024-11-03,W44,2024
Product 1691,2030.6,2024-11-03,W44,2024
Product 1692,2030.6,2024-11-04,W44,2024
Product 1693,2030.6,2024-11-04,W44,2024
Product 1639,2030.6,2024-11-05,W44,2024
Product 2304,6.03,2024-12-26,W44,2024
Product 2293,2.07,2024-12-25,W44,2024
Product 1897,1024.0,2024-12-05,W44,2024
Product 1135,424.242,2024-11-18,W44,2024
Product 648,1.0,2024-12-18,W44,2024
Product 874,1020.0,2024-11-26,W44,2024
Product 1117,30.303,2025-01-27,W44,2024
Product 604,50.0,2024-11-01,W44,2024
Product 614,12.0,2024-12-03,W44,2024
Product 513,100.0,2024-12-13,W44,2024
Product 1133,60.606,2024-12-30,W44,2024
Product 661,0.28,2024-12-15,W44,2024
Product 1116,30.303,2025-01-27,W44,2024
Product 603,50.0,2024-11-20,W44,2024
Product 608,20.0,2024-11-01,W44,2024
Product 612,62.5,2024-12-25,W44,2024
Product 2367,10.08,2024-11-11,W44,2024
Product 510,100.0,2024-12-04,W44,2024
Product 513,120.0,2024-12-13,W44,2024
Product 1119,30.303,2024-12-30,W44,2024
Product 1135,60.606,2024-11-18,W44,2024
Product 648,0.4,2024-12-18,W44,2024
Product 661,1.0,2024-12-15,W44,2024
Product 2363,1.68,2024-11-11,W44,2024
Product 599,5.0,2024-12-03,W44,2024
Product 2292,56.5,2025-01-25,W44,2024
Product 1799,51.2,2024-12-09,W44,2024
Product 842,43.2,2024-11-17,W44,2024
Product 841,1015.2,2024-11-12,W44,2024
Product 982,86.4,2024-12-04,W44,2024
Product 928,1209.6,2025-01-04,W44,2024
Product 1281,475.2,,W44,2024
Product 1502,777.6,2025-01-13,W44,2024
Product 972,1036.8,,W44,2024
Product 982,940.32,2024-12-04,W44,2024
Product 983,1036.8,2024-11-27,W44,2024
Product 1322,1036.8,2024-12-29,W44,2024
Product 1349,172.8,2024-11-27,W44,2024
Product 1349,864.0,2024-12-27,W44,2024
Product 1384,2030.4,2024-11-27,W44,2024
Product 990,1036.8,2024-11-27,W44,2024
Product 976,1036.8,2025-01-08,W44,2024
Product 1893,950.4,2024-12-05,W44,2024
Product 904,6004.8,2024-11-13,W44,2024
Product 905,190.08,2024-11-13,W44,2024
Product 905,1092.96,2024-11-14,W44,2024
Product 1028,820.8,2025-01-12,W44,2024
Product 972,2030.4,,W44,2024
Product 1383,2030.4,2024-11-15,W44,2024
Product 1384,2030.4,2024-11-15,W44,2024
Product 1239,518.4,,W44,2024
Product 1034,345.6,2024-11-30,W44,2024
Product 2094,1036.8,2024-11-14,W44,2024
Product 14,3000.0,2024-12-14,W44,2024
Product 9,1000.0,2024-12-16,W44,2024
Product 10,900.0,2024-12-17,W44,2024
Product 1,1200.0,2024-12-10,W44,2024
Product 2,1500.0,2024-12-11,W44,2024
Product 16,768.0,2024-11-26,W44,2024
Product 16,768.0,2024-12-08,W44,2024
Product 15,6528.0,2024-12-09,W44,2024
Product 78,8017.92,2024-12-18,W44,2024
Product 242,1518.0,2024-11-26,W44,2024
Product 277,3628.8,2024-11-29,W44,2024
Product 279,1512.0,2024-12-07,W44,2024
Product 281,846.72,2024-11-26,W44,2024
Product 281,3689.28,2024-12-07,W44,2024
Product 297,1969.92,2024-11-26,W44,2024
Product 326,622.08,2024-11-26,W44,2024
Product 347,241.92,2024-11-26,W44,2024
Product 319,77.76,2024-11-26,W44,2024
Product 247,1399.68,2024-12-01,W44,2024
Product 251,518.4,2024-12-17,W44,2024
Product 224,1503.36,2024-12-16,W44,2024
Product 516,6048.0,2024-12-01,W44,2024
Product 761,2262.0,2024-11-11,W44,2024
Product 998,734.4,2024-11-12,W44,2024
Product 998,302.4,2024-11-11,W44,2024
Product 1679,1036.8,2024-11-11,W44,2024
Product 2177,858.0,2024-12-30,W44,2024
Product 2196,468.0,2024-11-01,W44,2024
Product 505,780.0,2024-11-25,W44,2024
Product 515,846.72,2024-11-29,W44,2024
Product 515,2177.28,2024-12-28,W44,2024
Product 516,2540.16,2024-11-05,W44,2024
Product 1095,600.0,2024-12-24,W44,2024
Product 750,720.0,2025-01-17,W44,2024
Product 756,720.0,2024-11-27,W44,2024
Product 757,1020.0,2024-11-24,W44,2024
Product 868,960.0,2024-11-28,W44,2024
Product 871,720.0,2024-11-27,W44,2024
Product 874,1020.0,,W44,2024
Product 875,1020.0,2024-11-26,W44,2024
Product 1250,660.0,2025-01-16,W44,2024
Product 817,1391.04,2024-12-28,W44,2024
Product 825,1391.04,2024-12-29,W44,2024
Product 959,1728.0,,W44,2024
Product 961,1468.8,2024-11-26,W44,2024
Product 962,1036.8,2024-11-10,W44,2024
Product 969,3542.4,2024-11-07,W44,2024
Product 2264,1008.0,2024-12-30,W44,2024
Product 2155,2511.0,2024-11-14,W44,2024
Product 2308,576.0,2024-12-21,W44,2024
Product 2324,1368.0,2024-12-22,W44,2024
Product 2166,729.0,2024-11-13,W44,2024
Product 2172,1368.0,2024-11-12,W44,2024
Product 803,936.0,2024-11-05,W44,2024
Product 2177,156.0,2024-11-05,W44,2024
Product 2177,1872.0,2024-12-30,W44,2024
Product 2225,2028.0,2024-12-23,W44,2024
Product 772,1248.0,2024-11-18,W44,2024
Product 777,702.0,,W44,2024
Product 781,1638.0,2024-11-18,W44,2024
Product 790,936.0,2024-11-18,W44,2024
Product 2179,1560.0,2024-12-23,W44,2024
Product 2181,858.0,2024-12-30,W44,2024
Product 2221,468.0,2024-11-05,W44,2024
Product 1461,390.0,2024-12-30,W44,2024
Product 1472,390.0,2024-12-30,W44,2024
Product 1510,1036.8,2024-11-11,W44,2024
Product 1511,1036.8,2024-12-11,W44,2024
Product 1517,216.0,2024-11-11,W44,2024
Product 1517,43.2,,W44,2024
Product 459,1512.0,2024-11-29,W44,2024
Product 460,544.32,2024-11-29,W44,2024
Product 431,1512.0,2024-11-28,W44,2024
Product 461,1512.0,2024-11-29,W44,2024
Product 462,544.32,2024-11-29,W44,2024
Product 1553,1366.04,2024-12-26,W44,2024
Product 1553,1144.52,,W44,2024
Product 969,3196.8,2024-11-07,W44,2024
Product 1550,4098.12,2024-12-26,W44,2024
Product 2241,1404.0,2024-11-11,W44,2024
Product 2279,468.0,2024-11-05,W44,2024
Product 340,60.48,2024-11-01,W44,2024
Product 663,1.6,2024-12-19,W44,2024
Product 1765,21.6,,W44,2024
Product 2193,936.0,2025-01-06,W44,2024
Product 175,76.8,2024-11-01,W44,2024
Product 175,268.8,2024-11-02,W44,2024
Product 177,192.0,2024-11-02,W44,2024
Product 161,76.8,2024-11-01,W44,2024
Product 161,59.52,,W44,2024
Product 168,422.4,2024-11-05,W44,2024
Product 171,1536.0,2025-01-16,W44,2024
Product 402,2016.0,2025-01-08,W44,2024
Product 477,1532.16,2025-01-06,W44,2024
Product 846,3024.0,2024-11-16,W44,2024
Product 789,1014.0,2025-01-13,W44,2024
Product 1821,102.4,,W44,2024
Product 1787,307.2,2024-12-11,W44,2024
Product 1205,43.2,2024-11-30,W44,2024
Product 1213,43.2,2024-12-26,W44,2024
Product 1016,1771.2,2024-12-16,W44,2024
Product 1395,518.4,2024-12-16,W44,2024
Product 1877,43.2,,W44,2024
Product 1221,86.4,,W44,2024
Product 1227,43.2,,W44,2024
Product 1796,153.6,2024-12-12,W44,2024
Product 2226,78.0,2024-12-03,W44,2024
Product 2226,468.0,2025-01-06,W44,2024
Product 966,691.2,2024-12-02,W44,2024
Product 967,1036.8,,W44,2024
Product 968,1036.8,2024-12-02,W44,2024
Product 963,1512.0,2024-11-24,W44,2024
Product 964,734.4,2024-11-02,W44,2024
Product 964,604.8,2024-11-25,W44,2024
Product 1632,86.4,2024-11-01,W44,2024
Product 1632,345.6,2024-11-02,W44,2024
Product 1633,1036.8,2024-11-02,W44,2024
Product 1634,993.6,2024-11-03,W44,2024
Product 1634,43.2,,W44,2024
Product 1635,1036.8,,W44,2024
Product 1636,1036.8,2024-11-02,W44,2024
Product 1637,1036.8,2024-11-03,W44,2024
Product 1148,98.0,2024-12-12,W44,2024
Product 2292,60.0,2025-01-25,W44,2024
Product 510,160.0,2024-12-04,W44,2024
Product 695,0.648,2025-01-21,W44,2024
Product 700,1.008,2025-01-22,W44,2024
Product 2342,7.56,2024-11-18,W44,2024
Product 622,60.0,2024-12-25,W44,2024
Product 631,60.0,2024-12-25,W44,2024
Product 2288,8.0,2025-01-21,W44,2024
Product 512,100.0,2024-12-12,W44,2024
Product 513,300.0,2024-12-13,W44,2024
Product 1130,60.606,2025-02-17,W44,2024
Product 639,1.0,2025-01-22,W44,2024
Product 2297,0.432,2025-01-21,W44,2024
Product 2363,2.52,2024-12-06,W44,2024
Product 1694,1036.8,2024-11-01,W44,2024
Product 845,1036.8,2024-12-06,W44,2024
Product 1469,390.0,2024-12-23,W44,2024
Product 609,15.5,2024-12-12,W44,2024
Product 4,700.0,2024-12-09,W44,2024
Product 6,700.0,2024-12-08,W44,2024
Product 13,5000.0,2024-12-24,W44,2024
Product 14,2500.0,2024-12-24,W44,2024
Product 116,1920.0,2024-12-10,W44,2024
Product 131,7904.0,2025-01-04,W44,2024
Product 132,6916.0,2025-01-07,W44,2024
Product 15,5952.0,2024-12-31,W44,2024
Product 16,1920.0,2024-12-31,W44,2024
Product 31,576.0,,W44,2024
Product 37,960.0,2024-12-31,W44,2024
Product 44,384.0,2024-12-10,W44,2024
Product 44,384.0,,W44,2024
Product 54,960.0,2024-12-31,W44,2024
Product 55,288.0,2024-12-10,W44,2024
Product 55,576.0,,W44,2024
Product 60,1244.16,2024-12-31,W44,2024
Product 63,829.44,2024-12-31,W44,2024
Product 78,5944.32,2024-12-31,W44,2024
Product 79,898.56,2024-12-31,W44,2024
Product 87,466.56,2025-01-14,W44,2024
Product 151,1267.2,2024-12-31,W44,2024
Product 152,1584.0,2024-12-31,W44,2024
Product 153,1504.8,2025-01-06,W44,2024
Product 421,1584.0,2025-01-07,W44,2024
Product 422,1584.0,2025-01-07,W44,2024
Product 432,1440.0,2025-01-07,W44,2024
Product 467,1296.0,2025-01-08,W44,2024
Product 239,198.0,2024-12-31,W44,2024
Product 239,1254.0,2024-12-31,W44,2024
Product 241,374.0,2024-12-31,W44,2024
Product 242,1452.0,2024-12-31,W44,2024
Product 151,778.8,2025-01-05,W44,2024
Product 152,2692.8,2024-12-03,W44,2024
Product 246,1244.16,2024-12-31,W44,2024
Product 253,1451.52,2024-12-31,W44,2024
Product 263,2954.88,2024-12-31,W44,2024
Product 281,11975.04,2024-12-31,W44,2024
Product 361,984.96,2024-12-31,W44,2024
Product 377,1399.68,2024-12-31,W44,2024
Product 396,1451.52,2024-12-31,W44,2024
Product 412,1451.52,2024-12-31,W44,2024
Product 417,1244.16,2024-12-31,W44,2024
Product 250,1451.52,2025-01-13,W44,2024
Product 233,1451.52,2025-01-13,W44,2024
Product 243,1451.52,2025-01-13,W44,2024
Product 244,1503.36,2025-01-13,W44,2024
Product 259,2903.04,2025-01-13,W44,2024
Product 261,1451.52,2025-01-13,W44,2024
Product 285,483.84,2025-01-13,W44,2024
Product 362,2954.88,2025-01-13,W44,2024
Product 414,1451.52,2025-01-13,W44,2024
Product 315,1036.8,2025-01-13,W44,2024
Product 349,1209.6,2025-01-13,W44,2024
Product 350,1451.52,2025-01-13,W44,2024
Product 355,207.36,2025-01-13,W44,2024
Product 356,1451.52,2025-01-13,W44,2024
Product 367,1969.92,2025-01-13,W44,2024
Product 487,1451.52,,W44,2024
Product 488,466.56,,W44,2024
Product 710,43.2,2024-12-11,W44,2024
Product 710,4924.8,2024-12-12,W44,2024
Product 1412,1987.2,2024-12-12,W44,2024
Product 846,1265.76,2024-12-10,W44,2024
Product 1416,475.2,,W44,2024
Product 911,432.0,2024-12-10,W44,2024
Product 911,86.4,,W44,2024
Product 1543,43.2,,W44,2024
Product 2124,43.2,,W44,2024
Product 1818,972.8,2024-12-10,W44,2024
Product 1788,460.8,2024-12-10,W44,2024
Product 1429,475.2,,W44,2024
Product 841,993.6,2024-12-31,W44,2024
Product 842,475.2,2024-12-31,W44,2024
Product 843,475.2,,W44,2024
Product 1202,993.6,2025-03-10,W44,2024
Product 1205,1987.2,2024-12-31,W44,2024
Product 1208,993.6,2024-12-31,W44,2024
Product 1012,3974.4,2024-12-31,W44,2024
Product 1013,3585.6,2024-12-31,W44,2024
Product 1016,2030.4,2024-12-16,W44,2024
Product 1072,993.6,2024-12-31,W44,2024
Product 1074,1987.2,2024-12-31,W44,2024
Product 1395,993.6,2024-12-31,W44,2024
Product 1878,475.2,,W44,2024
Product 1203,475.2,2025-03-10,W44,2024
Product 1215,475.2,2024-12-31,W44,2024
Product 424,2534.4,2025-02-03,W44,2024
Product 425,2534.4,2025-02-03,W44,2024
Product 426,2534.4,2025-02-03,W44,2024
Product 463,2534.4,2025-02-03,W44,2024
Product 464,1536.0,2025-02-03,W44,2024
Product 465,2534.4,2025-02-03,W44,2024
Product 466,1536.0,2025-02-03,W44,2024
Product 1280,993.6,2024-12-31,W44,2024
Product 1500,734.4,2025-01-05,W44,2024
Product 972,993.6,,W44,2024
Product 1328,907.2,2024-12-31,W44,2024
Product 981,993.6,2024-12-31,W44,2024
Product 1303,1987.2,2024-12-31,W44,2024
Product 1304,993.6,2024-12-31,W44,2024
Product 1322,1857.6,2024-12-31,W44,2024
Product 1357,993.6,2025-01-06,W44,2024
Product 1383,1987.2,2024-12-31,W44,2024
Product 1032,777.6,2025-01-06,W44,2024
Product 1033,993.6,2024-12-31,W44,2024
Product 1035,993.6,2025-01-06,W44,2024
Product 1787,972.8,2024-12-31,W44,2024
Product 1796,51.2,2024-12-31,W44,2024
Product 1796,409.6,,W44,2024
Product 1799,460.8,2024-12-31,W44,2024
Product 1994,506.88,,W44,2024
Product 2195,78.0,,W44,2024
Product 514,1330.56,,W44,2024
Product 515,846.72,2025-01-07,W44,2024
Product 515,2177.28,,W44,2024
Product 516,551.88,2025-01-07,W44,2024
Product 516,3414.6,2025-01-07,W44,2024
Product 516,22.68,,W44,2024
Product 718,60.48,2025-01-07,W44,2024
Product 718,1270.08,,W44,2024
Product 721,60.48,2025-01-07,W44,2024
Product 721,1270.08,,W44,2024
Product 722,1330.56,,W44,2024
Product 818,1330.56,,W44,2024
Product 819,1330.56,2025-01-07,W44,2024
Product 821,1149.12,2024-12-30,W44,2024
Product 1056,1920.0,2025-01-18,W44,2024
Product 2171,1296.0,2025-01-07,W44,2024
Product 2171,1152.0,2025-01-25,W44,2024
Product 504,600.0,2024-12-10,W44,2024
Product 505,1020.0,2024-12-10,W44,2024
Product 505,780.0,2025-01-06,W44,2024
Product 749,1200.0,2024-12-10,W44,2024
Product 866,660.0,2025-01-16,W44,2024
Product 872,1020.0,2024-12-10,W44,2024
Product 875,1020.0,,W44,2024
Product 2173,4779.0,2025-01-07,W44,2024
Product 2174,1620.0,2025-01-07,W44,2024
Product 962,1080.0,2024-12-10,W44,2024
Product 962,1900.8,2024-12-10,W44,2024
Product 969,1987.2,2024-12-10,W44,2024
Product 969,2980.8,2024-12-10,W44,2024
Product 2003,1684.8,,W44,2024
Product 2056,1684.8,2025-01-09,W44,2024
Product 2057,1555.2,2025-01-09,W44,2024
Product 969,259.2,2025-01-07,W44,2024
Product 969,2721.6,,W44,2024
Product 2005,1684.8,2025-01-09,W44,2024
Product 2126,1641.6,2025-01-10,W44,2024
Product 2130,1684.8,2025-01-10,W44,2024
Product 1540,993.6,2024-12-10,W44,2024
Product 1946,1468.8,2024-12-15,W44,2024
Product 2125,1987.2,2024-12-16,W44,2024
Product 1506,993.6,2025-01-23,W44,2024
Product 1509,820.8,2025-01-23,W44,2024
Product 1542,302.4,,W44,2024
Product 1678,993.6,2025-01-24,W44,2024
Product 1699,993.6,2025-01-23,W44,2024
Product 904,1987.2,2025-01-20,W44,2024
Product 1320,1987.2,2025-01-20,W44,2024
Product 524,475.2,,W44,2024
Product 527,475.2,,W44,2024
Product 1347,1987.2,2025-01-20,W44,2024
Product 2027,993.6,2025-01-25,W44,2024
Product 2041,1468.8,,W44,2024
Product 2042,1468.8,,W44,2024
Product 2043,1468.8,,W44,2024
Product 2044,1468.8,,W44,2024
Product 2063,1468.8,,W44,2024
Product 2064,1468.8,,W44,2024
Product 2065,1468.8,,W44,2024
Product 2066,1468.8,,W44,2024
Product 1739,1152.0,2024-12-10,W44,2024
Product 2260,576.0,2025-01-07,W44,2024
Product 2264,1656.0,2025-01-07,W44,2024
Product 2307,1440.0,2025-01-07,W44,2024
Product 2313,1368.0,2025-01-07,W44,2024
Product 2316,504.0,2025-01-07,W44,2024
Product 2084,336.0,2025-01-07,W44,2024
Product 1452,312.0,2025-01-07,W44,2024
Product 1476,312.0,2025-01-07,W44,2024
Product 2059,1728.0,,W44,2024
Product 2060,1728.0,,W44,2024
Product 2061,1728.0,,W44,2024
Product 2062,1728.0,,W44,2024
Product 515,3024.0,,W44,2024
Product 516,4032.0,,W44,2024
Product 518,1209.6,2025-01-20,W44,2024
Product 814,1270.08,2025-01-20,W44,2024
Product 1056,1260.0,2025-01-20,W44,2024
Product 2045,993.6,2025-01-20,W44,2024
Product 2046,993.6,2025-01-20,W44,2024
Product 2047,993.6,2025-01-20,W44,2024
Product 2048,993.6,2025-01-20,W44,2024
Product 2067,993.6,2025-01-20,W44,2024
Product 2068,993.6,2025-01-20,W44,2024
Product 2069,993.6,2025-01-20,W44,2024
Product 2070,993.6,2025-01-20,W44,2024
Product 132,3040.0,2025-01-07,W44,2024
Product 1104,17.576,2024-12-19,W44,2024
Product 1104,12.727,2025-02-24,W44,2024
Product 2364,1.89,2024-11-28,W44,2024
Product 620,23.5,2024-11-29,W44,2024
Product 1104,151.515,2025-02-24,W44,2024
Product 787,936.0,2025-01-27,W44,2024
Product 2407,234.0,2024-12-24,W44,2024
Product 1963,378.0,2025-01-06,W44,2024
Product 2037,378.0,2025-01-06,W44,2024
Product 2386,546.0,2025-01-06,W44,2024
Product 1445,390.0,2025-01-27,W44,2024
Product 2184,624.0,2025-01-21,W44,2024
Product 2192,546.0,2025-01-27,W44,2024
Product 2199,390.0,2025-01-21,W44,2024
Product 2226,468.0,2025-01-21,W44,2024
Product 2226,78.0,2025-01-21,W44,2024
Product 2248,1170.0,2025-01-21,W44,2024
Product 762,546.0,2025-01-27,W44,2024
Product 772,2028.0,2025-01-27,W44,2024
Product 785,2028.0,2025-01-27,W44,2024
Product 789,1014.0,2025-01-27,W44,2024
Product 1751,997.92,2024-11-22,W44,2024
Product 1754,1663.2,2024-11-22,W44,2024
Product 1753,2328.48,2025-03-25,W44,2024
Product 1753,1710.72,,W44,2024
Product 2138,2043.36,2025-03-18,W44,2024
Product 2139,1615.68,2025-03-27,W44,2024
Product 2139,47.52,,W44,2024
Product 2140,1045.44,2025-03-18,W44,2024
Product 606,31.5,,W44,2024
Product 1351,129.6,,W44,2024
Product 1560,2510.56,,W44,2024
Product 712,2030.4,,W44,2024
Product 1833,204.8,,W44,2024
Product 660,1.0,2024-11-08,W44,2024
Product 2302,1.0,2024-12-06,W44,2024
Product 747,1020.0,2024-12-10,W44,2024
Product 504,1020.0,2025-01-07,W44,2024
Product 507,1020.0,2025-01-07,W44,2024
Product 508,1020.0,2025-01-07,W44,2024
Product 748,1020.0,2025-01-07,W44,2024
Product 1553,2473.64,2024-12-10,W44,2024
Product 1932,576.0,,W44,2024
Product 955,518.4,,W44,2024
Product 956,1339.2,,W44,2024
Product 957,345.6,,W44,2024
Product 958,950.4,,W44,2024
Product 1055,10800.0,2025-01-17,W44,2024
Product 1055,5160.0,2025-01-17,W44,2024
Product 1289,946.08,,W44,2024
Product 1287,482.4,,W44,2024
Product 1013,43.2,,W44,2024
Product 1807,293.76,,W44,2024
Product 1289,432.0,,W44,2024
